		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 249.984375	M = 128000	N = 8	m = 9	n = 1024000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
011010111  262  241  246  229  249  254  211  253  9.215103 0.324476 SUCCESS  70
011011111  242  244  249  250  234  253  241  255  1.948711 0.982544 SUCCESS  71
011101111  254  252  260  259  260  229  247  258  3.374424 0.908714 SUCCESS  72
011111111  222  240  262  249  222  246  244  251  7.712073 0.462089 SUCCESS  73
100000000  247  252  231  245  263  263  265  261  4.484275 0.811004 SUCCESS  74
100010000  251  248  273  234  243  235  264  231  6.703976 0.568882 SUCCESS  75
100100000  224  248  234  256  246  231  245  261  6.178271 0.627271 SUCCESS  76
100101000  247  268  235  233  247  249  247  278  6.827192 0.555387 SUCCESS  77
100110000  266  269  251  250  256  240  261  237  4.323305 0.826840 SUCCESS  78
100111000  227  237  242  236  242  246  265  255  5.322481 0.722618 SUCCESS  79
101000000  247  251  238  275  234  259  222  244  8.006085 0.432876 SUCCESS  80
101000100  237  256  254  263  224  271  258  234  7.558602 0.477729 SUCCESS  81
101001000  256  236  266  261  246  230  249  282  8.484986 0.387583 SUCCESS  82
101001100  247  270  238  253  273  255  262  232  6.557487 0.585038 SUCCESS  83
101010000  248  294  257  272  248  242  257  284 15.511798 0.049925 SUCCESS  84
101010100  244  233  273  263  257  227  248  259  6.976137 0.539209 SUCCESS  85
101011000  280  237  241  246  239  263  233  243  7.420129 0.492055 SUCCESS  86
101011100  262  245  252  245  251  243  248  234  2.099208 0.977818 SUCCESS  87
101100000  267  241  243  250  238  257  224  263  6.025964 0.644323 SUCCESS  88
101100100  240  235  253  259  212  242  257  209 15.101810 0.057196 SUCCESS  89
101101000  220  230  247  260  228  261  269  259 10.158036 0.254109 SUCCESS  90
101101100  230  251  240  248  239  262  235  234  5.167976 0.739481 SUCCESS  91
101110000  244  255  231  220  208  251  270  207 22.062295 0.004802 FAILURE  92
101110100  261  270  288  220  264  252  250  241 13.022133 0.111090 SUCCESS  93
101111000  218  236  264  268  258  264  235  248  9.221051 0.323993 SUCCESS  94
101111100  260  251  263  238  240  233  277  265  7.272865 0.507499 SUCCESS  95
110000000  245  253  252  248  281  269  260  256  6.214343 0.623236 SUCCESS  96
110000010  253  246  226  241  214  255  228  247 10.315257 0.243592 SUCCESS  97
110000100  274  233  252  232  237  256  266  236  7.652339 0.468146 SUCCESS  98
110001000  260  249  235  251  244  225  246  240  4.561204 0.803279 SUCCESS  99
110001010  271  248  280  260  247  232  278  232 11.946675 0.153599 SUCCESS 100
110010000  237  265  222  249  237  250  253  226  7.989665 0.434480 SUCCESS 101
110010010  231  291  254  237  233  243  244  245 10.861907 0.209647 SUCCESS 102
110010100  246  225  250  237  269  251  277  267  9.063701 0.336951 SUCCESS 103
110011000  282  259  252  235  258  233  246  225  9.630521 0.291922 SUCCESS 104
110011010  245  243  270  258  268  283  228  269 11.576380 0.171129 SUCCESS 105
110100000  261  256  243  247  239  258  233  254  2.915693 0.939536 SUCCESS 106
110100010  220  251  251  245  233  235  221  234 10.486440 0.232529 SUCCESS 107
110100100  249  254  266  257  241  241  260  255  2.522642 0.960667 SUCCESS 108
110101000  248  297  243  257  253  246  249  255  9.778691 0.280904 SUCCESS 109
110101010  260  207  280  260  231  228  239  264 17.004743 0.030060 SUCCESS 110
110101100  266  234  223  277  236  266  248  242 10.301034 0.244530 SUCCESS 111
110110000  260  255  234  244  268  258  267  243  4.732776 0.785718 SUCCESS 112
110110010  231  222  263  255  240  264  247  229  8.620097 0.375350 SUCCESS 113
110110100  221  262  238  236  235  248  268  250  7.764566 0.456800 SUCCESS 114
110111000  259  262  244  236  215  255  264  272  9.876824 0.273778 SUCCESS 115
110111010  254  267  256  261  223  245  247  242  5.332436 0.721525 SUCCESS 116
110111100  222  236  249  252  251  260  243  240  5.103588 0.746449 SUCCESS 117
111000000  243  242  254  271  280  267  264  268  9.440590 0.306501 SUCCESS 118
111000010  255  236  246  256  236  268  259  249  3.620857 0.889610 SUCCESS 119
111000100  252  267  232  255  257  233  238  257  4.851984 0.773273 SUCCESS 120
111000110  270  243  278  250  242  248  250  279  8.870020 0.353379 SUCCESS 121
111001000  254  263  248  238  252  252  236  217  6.722206 0.566880 SUCCESS 122
111001010  226  242  255  262  267  262  256  258  5.555984 0.696830 SUCCESS 123
111001100  272  245  252  241  276  242  267  243  6.922610 0.545005 SUCCESS 124
111010000  246  272  251  249  263  265  254  263  4.480655 0.811365 SUCCESS 125
111010010  257  264  273  246  238  243  246  264  4.948178 0.763100 SUCCESS 126
111010100  236  251  240  271  250  248  255  272  5.178836 0.738302 SUCCESS 127
111010110  262  255  221  268  217  249  253  257 10.266642 0.246808 SUCCESS 128
111011000  257  236  249  262  264  256  275  236  5.974764 0.650059 SUCCESS 129
111011010  257  272  242  214  249  226  238  243 11.010206 0.201122 SUCCESS 130
111011100  230  264  219  256  259  253  265  264  8.706335 0.367672 SUCCESS 131
111100000  252  255  251  267  278  281  248  263  9.267596 0.320227 SUCCESS 132
111100010  253  235  253  264  267  217  255  229  9.442141 0.306380 SUCCESS 133
111100100  243  258  243  236  233  264  242  235  4.677568 0.791416 SUCCESS 134
111100110  263  230  249  247  272  254  246  274  6.918085 0.545496 SUCCESS 135
111101000  229  254  250  246  249  248  221  252  5.467160 0.706676 SUCCESS 136
111101010  268  264  244  267  219  246  242  274 10.189325 0.251988 SUCCESS 137
111101100  237  224  256  248  245  252  226  255  6.260760 0.618048 SUCCESS 138
111101110  239  268  250  263  249  228  262  252  5.160735 0.740267 SUCCESS 139
111110000  250  249  263  257  262  272  255  288  9.594578 0.294641 SUCCESS 140
111110010  257  234  236  236  228  283  249  250  9.392493 0.310275 SUCCESS 141
111110100  227  234  249  247  246  252  265  251  4.303265 0.828778 SUCCESS 142
111110110  230  230  246  260  243  245  217  229 10.413261 0.237210 SUCCESS 143
111111000  259  263  251  277  240  249  240  267  6.087895 0.637387 SUCCESS 144
111111010  245  244  233  244  225  255  252  250  4.296154 0.829464 SUCCESS 145
111111100  273  235  263  254  244  249  240  244  4.601026 0.799243 SUCCESS 146
111111110  222  240  262  249  222  246  244  251  7.712073 0.462089 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 249.984375	M = 128000	N = 8	m = 9	n = 1024000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  243  237  256  258  264  254  275  245  4.886246 0.769662 SUCCESS   0
000000011  244  240  222  271  255  231  256  275  9.962028 0.267701 SUCCESS   1
000000101  267  264  260  267  254  236  259  220  8.555451 0.381172 SUCCESS   2
000000111  240  250  224  270  248  239  248  245  5.498061 0.703255 SUCCESS   3
000001001  212  234  270  249  236  259  269  260 11.744590 0.162969 SUCCESS   4
000001011  280  254  249  245  239  226  246  226  9.225964 0.323594 SUCCESS   5
000001101  255  224  243  280  258  268  263  242  9.400251 0.309664 SUCCESS   6
000001111  251  265  235  262  231  232  254  252  5.376267 0.716707 SUCCESS   7
000010001  262  245  241  250  229  260  244  253  3.456784 0.902518 SUCCESS   8
000010011  220  237  281  239  262  263  277  281 17.194416 0.028147 SUCCESS   9
000010101  264  238  282  248  225  254  238  260  9.322675 0.315811 SUCCESS  10
000010111  251  255  209  257  235  235  255  265 10.156485 0.254214 SUCCESS  11
000011001  276  255  267  220  239  264  275  277 14.742634 0.064347 SUCCESS  12
000011011  245  233  262  257  249  249  259  220  6.161333 0.629166 SUCCESS  13
000011101  258  272  235  248  268  264  254  242  5.702473 0.680519 SUCCESS  14
000011111  239  262  232  239  249  221  254  251  6.484695 0.593106 SUCCESS  15
000100011  268  246  243  250  244  269  258  271  5.347693 0.719850 SUCCESS  16
000100101  240  228  239  229  232  260  265  253  7.456848 0.488237 SUCCESS  17
000100111  234  258  272  253  275  245  244  277  9.225576 0.323626 SUCCESS  18
000101001  246  263  243  240  253  260  256  267  3.181131 0.922481 SUCCESS  19
000101011  241  238  258  236  245  256  222  262  6.093067 0.636808 SUCCESS  20
000101101  275  244  243  237  222  247  252  238  7.524598 0.481228 SUCCESS  21
000101111  252  249  220  276  245  239  261  245  7.747628 0.458503 SUCCESS  22
000110011  272  237  275  231  234  264  246  259  9.054909 0.337685 SUCCESS  23
000110101  258  250  241  259  265  269  249  257  3.572630 0.893480 SUCCESS  24
000110111  241  230  262  286  241  263  237  215 14.746513 0.064266 SUCCESS  25
000111001  250  258  250  240  261  260  234  255  2.756533 0.948695 SUCCESS  26
000111011  261  263  234  246  292  237  255  238 11.025333 0.200268 SUCCESS  27
000111101  251  274  236  249  228  262  247  215 10.901212 0.207360 SUCCESS  28
000111111  247  250  245  242  246  230  257  260  2.740113 0.949594 SUCCESS  29
001000011  268  244  240  237  264  250  251  251  3.422263 0.905138 SUCCESS  30
001000101  273  245  241  262  266  248  250  259  4.639556 0.795314 SUCCESS  31
001000111  285  255  241  234  247  244  237  258  7.716339 0.461658 SUCCESS  32
001001011  230  246  232  235  259  260  271  248  6.580113 0.582536 SUCCESS  33
001001101  263  241  259  255  265  285  260  240  8.308372 0.403942 SUCCESS  34
001001111  210  268  272  229  272  256  240  248 14.368461 0.072653 SUCCESS  35
001010011  249  268  265  242  261  259  256  278  6.778836 0.560672 SUCCESS  36
001010101  272  234  265  238  235  230  253  258  7.474303 0.486427 SUCCESS  37
001010111  251  256  236  246  265  258  236  239  3.535782 0.896395 SUCCESS  38
001011011  273  247  249  234  219  248  255  243  7.583814 0.475142 SUCCESS  39
001011101  241  251  252  238  236  244  251  247  1.947677 0.982574 SUCCESS  40
001011111  250  280  241  262  257  231  251  258  6.623685 0.577723 SUCCESS  41
001100101  264  229  244  253  246  260  235  245  4.332873 0.825911 SUCCESS  42
001100111  270  247  269  243  249  264  231  253  5.737770 0.676579 SUCCESS  43
001101011  235  284  248  282  264  264  265  283 17.041463 0.029680 SUCCESS  44
001101101  240  245  242  258  283  231  230  245  8.800978 0.359363 SUCCESS  45
001101111  248  238  272  255  233  281  252  216 12.688687 0.123019 SUCCESS  46
001110101  250  258  244  248  241  259  260  240  1.928024 0.983139 SUCCESS  47
001110111  259  246  238  233  282  244  248  233  7.788485 0.454400 SUCCESS  48
001111011  236  266  241  247  239  263  213  245  9.203337 0.325434 SUCCESS  49
001111101  223  252  252  248  229  238  236  272  8.293115 0.405374 SUCCESS  50
001111111  262  255  255  228  246  227  240  240  5.881414 0.660513 SUCCESS  51
010000011  265  263  222  268  242  265  247  240  7.862570 0.447009 SUCCESS  52
010000111  254  242  236  243  259  248  228  241  4.027612 0.854624 SUCCESS  53
010001011  287  259  250  249  253  241  253  239  6.917568 0.545552 SUCCESS  54
010001111  255  274  249  237  229  235  249  251  5.950974 0.652724 SUCCESS  55
010010011  244  237  230  231  260  263  256  231  6.745996 0.564269 SUCCESS  56
010010111  236  243  243  246  252  265  245  265  3.263749 0.916732 SUCCESS  57
010011011  243  234  256  245  258  257  252  232  3.335895 0.911546 SUCCESS  58
010011111  240  258  278  232  260  257  248  272  7.904073 0.442896 SUCCESS  59
010100011  227  255  282  243  252  264  240  270  9.631943 0.291814 SUCCESS  60
010100111  280  237  252  244  237  279  236  272 11.585301 0.170688 SUCCESS  61
010101011  271  233  254  266  246  225  249  245  6.903863 0.547040 SUCCESS  62
010101111  264  213  244  256  240  250  247  258  7.485034 0.485315 SUCCESS  63
010110011  235  272  243  239  237  242  281  229 10.398521 0.238161 SUCCESS  64
010110111  248  261  248  240  235  261  255  258  2.748000 0.949163 SUCCESS  65
010111011  253  236  238  253  262  251  288  233  9.252986 0.321406 SUCCESS  66
010111111  251  266  250  282  238  231  262  254  8.055733 0.428045 SUCCESS  67
011000111  253  249  236  213  268  245  260  236  9.179806 0.327356 SUCCESS  68
011001111  256  270  267  253  262  268  239  248  5.498448 0.703212 SUCCESS  69
011010111  240  248  256  247  244  254  255  236  1.743394 0.987894 SUCCESS  70
011011111  253  261  256  259  257  275  249  242  4.086182 0.849265 SUCCESS  71
011101111  252  250  254  263  275  237  245  229  5.995709 0.647713 SUCCESS  72
011111111  246  282  253  239  256  234  236  258  7.125083 0.523199 SUCCESS  73
100000000  243  237  256  258  264  254  275  245  4.886246 0.769662 SUCCESS  74
100010000  266  238  222  251  222  244  259  240  9.036808 0.339200 SUCCESS  75
100100000  247  217  263  273  228  250  238  237 10.722141 0.217945 SUCCESS  76
100101000  251  238  254  260  258  246  235  256  2.490448 0.962175 SUCCESS  77
100110000  254  241  242  208  231  252  247  257  9.705770 0.286287 SUCCESS  78
100111000  234  240  248  233  254  237  277  265  7.396081 0.494562 SUCCESS  79
101000000  260  253  250  258  256  266  273  264  4.933826 0.764625 SUCCESS  80
101000100  253  251  235  259  264  266  241  250  3.515095 0.898015 SUCCESS  81
101001000  254  242  262  255  259  233  252  255  2.682578 0.952673 SUCCESS  82
101001100  255  255  252  252  257  246  260  242  1.189891 0.996741 SUCCESS  83
101010000  253  247  218  251  226  266  251  256  7.906529 0.442654 SUCCESS  84
101010100  259  250  269  245  226  270  251  249  5.980970 0.649364 SUCCESS  85
101011000  257  257  260  259  238  241  238  253  2.718651 0.950755 SUCCESS  86
101011100  241  296  241  269  264  241  229  223 16.905834 0.031105 SUCCESS  87
101100000  274  230  236  248  253  238  241  247  5.866675 0.662163 SUCCESS  88
101100100  235  224  252  241  226  232  263  229 10.314222 0.243661 SUCCESS  89
101101000  277  247  250  240  248  237  236  241  5.325842 0.722249 SUCCESS  90
101101100  256  257  256  249  291  259  235  226 11.112606 0.195400 SUCCESS  91
101110000  221  276  245  252  242  250  248  249  6.679669 0.571555 SUCCESS  92
101110100  248  269  252  236  256  274  247  236  5.720186 0.678542 SUCCESS  93
101111000  254  255  249  266  267  236  264  257  4.259434 0.832991 SUCCESS  94
101111100  242  278  235  248  248  237  235  249  6.103152 0.635678 SUCCESS  95
110000000  249  244  241  260  242  221  255  268  6.087636 0.637416 SUCCESS  96
110000010  227  256  237  242  245  260  267  261  5.514481 0.701435 SUCCESS  97
110000100  266  238  291  252  278  258  271  240 14.385398 0.072257 SUCCESS  98
110001000  268  240  232  243  235  240  256  255  4.890513 0.769212 SUCCESS  99
110001010  256  271  233  249  254  242  255  245  3.711879 0.882138 SUCCESS 100
110010000  276  237  256  275  212  271  258  281 18.279184 0.019228 SUCCESS 101
110010010  236  249  263  248  297  263  248  261 11.895087 0.155947 SUCCESS 102
110010100  248  223  286  265  261  244  239  258 10.743733 0.216647 SUCCESS 103
110011000  259  247  236  219  219  247  260  272 11.583491 0.170777 SUCCESS 104
110011010  230  258  243  271  255  231  257  275  8.335265 0.401424 SUCCESS 105
110100000  258  238  235  266  250  275  264  241  6.586061 0.581878 SUCCESS 106
110100010  245  264  257  235  231  258  235  255  4.838149 0.774727 SUCCESS 107
110100100  247  235  236  242  275  244  232  249  6.118149 0.633999 SUCCESS 108
110101000  248  242  237  236  258  267  237  274  6.334198 0.609851 SUCCESS 109
110101010  258  249  258  273  237  265  247  236  5.203661 0.735603 SUCCESS 110
110101100  241  286  259  276  232  242  265  251 11.376234 0.181279 SUCCESS 111
110110000  243  240  255  239  259  243  277  241  5.109277 0.745835 SUCCESS 112
110110010  234  224  269  241  242  265  234  242  8.198085 0.414364 SUCCESS 113
